timestamp,test-class,test-method,time,description,result
2021-05-29 14:21:19.85,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updateNegativeAccount,5141,"[1] name=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, surname=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, email=evfwvbfffffffffvfwbvfvve",OK
2021-05-29 14:21:25.213,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updateNegativeAccount,5129,"[2] name=, surname=null, email=null",OK
2021-05-29 14:21:30.506,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updateNegativeAccount,5074,"[3] name=, surname=null, email=a",OK
2021-05-29 14:21:41.919,acme.testing.authenticated.task.AuthenticatedTaskListTest,listAuthenticatedTaskNegative,3615,"listAuthenticatedTaskNegative()",OK
2021-05-29 14:21:50.151,acme.testing.authenticated.task.AuthenticatedTaskListTest,list,7965,"[1] recordIndex=0, publica=true, titulo=Configuracion tarjeta sonido, periodoEjecucionInicio=2018/12/21 01:45, periodoEjecucionFinal=2018/12/21 02:45, cargaTrabajo=2.00, cargaTrabajoMinutos=null, descripcion=Revisar tarjeta sonido del pc-com-27, enlace=https://stackoverflow.com/",OK
2021-05-29 14:21:58.197,acme.testing.authenticated.task.AuthenticatedTaskListTest,list,7820,"[2] recordIndex=1, publica=true, titulo=Tarea antigua 2, periodoEjecucionInicio=2018/12/20 01:18, periodoEjecucionFinal=2018/12/24 02:18, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=es una tarea pasada 2, enlace=https://stackoverflow.com/",OK
2021-05-29 14:22:06.243,acme.testing.authenticated.task.AuthenticatedTaskListTest,list,7813,"[3] recordIndex=2, publica=true, titulo=Implementacion recursividad, periodoEjecucionInicio=2018/11/22 01:45, periodoEjecucionFinal=2018/11/23 02:45, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=Implementar algoritmo recursivo final, enlace=https://stackoverflow.com/",OK
2021-05-29 14:22:11.314,acme.testing.authenticated.task.AuthenticatedTaskListTest,order,4820,"order()",OK
2021-05-29 14:22:11.821,acme.testing.authenticated.task.AuthenticatedTaskListTest,listAuthenticatedTaskNegative2,250,"listAuthenticatedTaskNegative2()",OK
2021-05-29 14:22:17.192,acme.testing.authenticated.task.AuthenticatedTaskListTest,listAuthenticatedTaskPublicAndFinished,5135,"[1] recordIndex=0, publica=true, titulo=Configuracion tarjeta sonido, periodoEjecucionInicio=2018/12/21 01:45, periodoEjecucionFinal=2018/12/21 02:45, cargaTrabajo=2.00, cargaTrabajoMinutos=null, descripcion=Revisar tarjeta sonido del pc-com-27, enlace=https://stackoverflow.com/",OK
2021-05-29 14:22:22.526,acme.testing.authenticated.task.AuthenticatedTaskListTest,listAuthenticatedTaskPublicAndFinished,5112,"[2] recordIndex=1, publica=true, titulo=Tarea antigua 2, periodoEjecucionInicio=2018/12/20 01:18, periodoEjecucionFinal=2018/12/24 02:18, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=es una tarea pasada 2, enlace=https://stackoverflow.com/",OK
2021-05-29 14:22:28.005,acme.testing.authenticated.task.AuthenticatedTaskListTest,listAuthenticatedTaskPublicAndFinished,5212,"[3] recordIndex=2, publica=true, titulo=Implementacion recursividad, periodoEjecucionInicio=2018/11/22 01:45, periodoEjecucionFinal=2018/11/23 02:45, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=Implementar algoritmo recursivo final, enlace=https://stackoverflow.com/",OK
2021-05-29 14:22:39.053,acme.testing.SignInTest,positiveSignIn,3252,"[1] username=manager1, password=manager1",OK
2021-05-29 14:22:42.527,acme.testing.SignInTest,positiveSignIn,3242,"[2] username=administrator, password=administrator",OK
2021-05-29 14:22:44.972,acme.testing.SignInTest,negativeSignIn,2206,"[1] username=administrador2, password=administrador2",OK
2021-05-29 14:22:47.408,acme.testing.SignInTest,negativeSignIn,2211,"[2] username=manager4, password=manager4",OK
2021-05-29 14:22:49.914,acme.testing.SignInTest,negativeSignIn,2266,"[3] username=, password=null",OK
2021-05-29 14:23:03.646,acme.testing.SignUpTest,positiveSignUp,5955,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-05-29 14:23:09.983,acme.testing.SignUpTest,positiveSignUp,6116,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-05-29 14:23:16.309,acme.testing.SignUpTest,positiveSignUp,6049,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-05-29 14:23:22.523,acme.testing.SignUpTest,positiveSignUp,5981,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-05-29 14:23:28.836,acme.testing.SignUpTest,positiveSignUp,6081,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-05-29 14:23:35.164,acme.testing.SignUpTest,positiveSignUp,6093,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-05-29 14:23:41.417,acme.testing.SignUpTest,positiveSignUp,6026,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-05-29 14:23:47.851,acme.testing.SignUpTest,positiveSignUp,6192,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-05-29 14:23:54.682,acme.testing.SignUpTest,positiveSignUp,6500,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-05-29 14:24:01.156,acme.testing.SignUpTest,positiveSignUp,6193,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-05-29 14:24:07.873,acme.testing.SignUpTest,positiveSignUp,6315,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-05-29 14:24:14.093,acme.testing.SignUpTest,positiveSignUp,5954,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-05-29 14:24:17.047,acme.testing.SignUpTest,negativeSignUp,2700,"[1] username=, password=j, name=Johnny, surname=López, email=null",OK
2021-05-29 14:24:20.035,acme.testing.SignUpTest,negativeSignUp,2750,"[2] username=lorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorrainelorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-05-29 14:24:23.077,acme.testing.SignUpTest,negativeSignUp,2805,"[3] username=, password=leslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslieleslie, name=Leslie Marti, surname=null, email=leslie@us.es",OK
2021-05-29 14:24:26.001,acme.testing.SignUpTest,negativeSignUp,2690,"[4] username=r, password=null, name=Robert, surname=null, email=b76ni85",OK
2021-05-29 14:24:28.921,acme.testing.SignUpTest,negativeSignUp,2680,"[5] username=, password=pepeluis, name=José Luis, surname=null, email=ppepe.sorensen@sweden.sw",OK
2021-05-29 14:24:31.842,acme.testing.SignUpTest,negativeSignUp,2679,"[6] username=luisa, password=null, name=null, surname=Martínez López, email=luisa@luisa.name",OK
2021-05-29 14:24:34.772,acme.testing.SignUpTest,negativeSignUp,2694,"[7] username=, password=lukas, name=Lukas, surname=Smith, email=null",OK
2021-05-29 14:24:37.675,acme.testing.SignUpTest,negativeSignUp,2677,"[8] username=mary-dt, password=null, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-05-29 14:24:40.573,acme.testing.SignUpTest,negativeSignUp,2672,"[9] username=, password=jorge, name=Jorge, surname=null, email=jorge@yahoo.com",OK
2021-05-29 14:24:43.451,acme.testing.SignUpTest,negativeSignUp,2656,"[10] username=sonia, password=null, name=Snojia Guðrún, surname=Þor-Anaïs, email=null",OK
2021-05-29 14:24:46.372,acme.testing.SignUpTest,negativeSignUp,2685,"[11] username=, password=parker, name=Parker Sigurður, surname=null, email=parker@outlook.com",OK
2021-05-29 14:24:49.332,acme.testing.SignUpTest,negativeSignUp,2704,"[12] username=manolo, password=null, name=Manuel Raúl, surname=Benítez López, email=tnyuriukk",OK
2021-05-29 14:24:58.815,acme.testing.LanguageChangeTest,changeLanguage,1333,"changeLanguage()",OK
2021-05-29 14:25:07.369,acme.testing.administrator.dashboard.AdministratorDashboardTest,dashboardNegative,247,"dashboardNegative()",OK
2021-05-29 14:25:11.687,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4096,"[1] recordIndex=0, value=15",OK
2021-05-29 14:25:15.957,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4039,"[2] recordIndex=1, value=3",OK
2021-05-29 14:25:20.189,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,3996,"[3] recordIndex=2, value=7",OK
2021-05-29 14:25:24.455,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4017,"[4] recordIndex=3, value=11",OK
2021-05-29 14:25:28.717,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4031,"[5] recordIndex=4, value=4.17",OK
2021-05-29 14:25:32.976,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4027,"[6] recordIndex=5, value=7",OK
2021-05-29 14:25:37.259,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4051,"[7] recordIndex=6, value=1",OK
2021-05-29 14:25:41.493,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4012,"[8] recordIndex=7, value=2.00",OK
2021-05-29 14:25:45.736,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4004,"[9] recordIndex=8, value=168,337,216.23",OK
2021-05-29 14:25:49.985,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4018,"[10] recordIndex=9, value=168,337,270.71",OK
2021-05-29 14:25:54.226,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4007,"[11] recordIndex=10, value=2018/11/20 01:45",OK
2021-05-29 14:25:58.444,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,3994,"[12] recordIndex=11, value=2018/11/21 02:45",OK
2021-05-29 14:26:02.802,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4122,"[13] recordIndex=12, value=2021/12/24 01:18",OK
2021-05-29 14:26:07.078,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,4038,"[14] recordIndex=13, value=2021/12/24 02:18",OK
2021-05-29 14:26:11.306,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,3996,"[15] recordIndex=14, value=2.35",OK
2021-05-29 14:26:15.528,acme.testing.administrator.dashboard.AdministratorDashboardTest,checkDashboard,3992,"[16] recordIndex=15, value=2.02",OK
2021-05-29 14:26:28.31,acme.testing.authenticated.becomeamanager.AdministratorBecomeAManagerTest,administratorBecomeAManager,4627,"administratorBecomeAManager()",OK
